VALUE,label_id,label
"Dari sikap Yesus membasuh kaki murid-Nya, kita dapat memahami tentang kasih sejati Allah. Pertama, dalam situasi dimuliakan, Yesus justru merendahkan diri sedalam-dalamnya. Seperti pribadi yang sedang mencintai seseorang yang sakit, maka ia akan melayani dan melakukan pekerjaan yang paling rendah dengan penuh sukacita. Masih banyak orang yang merasa terlalu terhormat untuk melakukan hal-hal rendah, ataupun merasa terlalu tinggi untuk melakukan tugas-tugas yang kasar. Tetapi tindakan Yesus membasuh kaki para murid-Nya menunjukkan pribadi Allah yang mulia atas segala sesuatu tetapi mau bertindak rendah bagi manusia yang dikasihi-Nya.",3,Sermon
"Kedua, kedekatan kepada Allah juga membawa semakin erat kepada manusia. Sekalipun Yesus yang datang dari Allah dan kembali kepada Allah, tidak membuat dirinya jijik terhadap manusia dengan segala perkara duniawinya. Kemuliaan Allah tidak memisahkan Yesus dari manusia. Tindakan pembasuhan kaki oleh Yesus kepada murid-murid-Nya mengajarkan bahwa tidak ada orang lebih dekat dengan sesamanya, daripada orang yang hidup dekat Allah.",3,Sermon
"Ketiga, Semakin dilukai, semakin mengasihi. Yesus sejatinya sadar bahwa diri-Nya sebentar lagi akan menerima pengkhianatan dari orang terdekatnya. Dan hal yang wajar bila setiap pengkhianatan menimbulkan luka hati dan kebencian. Namun kasih Yesus menampilkan justru semakin besar hingga meluap. Betapa sering dan mudahnya kita menjadi marah terhadap kesalahan dan menjadi benci terhadap orang yang menyakiti kita. Tetapi Yesus mengajarkan menghadapi luka dan pengkhianatan dengan kerendahan hati dan kasih yang begitu besar.",3,Sermon
"Akhirnya pembasuhan kaki juga menunjukkan bahwa kemuliaan kasih ditampilkan dalam kerendahan hati. Pelayanan adalah sebuah kehormatan dan kemuliaan. Bila dunia menuntut kebesaran diukur dari berapa banyak orang yang melayani kita. Tetapi Yesus menunjukkan kebesaran diukur dari berapa banyak orang kita layani. Sebab itu, para murid Yesus tidak boleh berpikir bahwa melayani merupakan suatu tindakan bernilai rendah, karena Sang Guru pun telah merendahkan diri untuk melayani mereka (ayat 15). Ingat ucapan Yesus seusai membasuh kaki para murid, ""Jikalau kamu tahu semua ini, maka berbahagialah kamu, jika kamu melakukannya."" (ayat 17).",3,Sermon
BERITA YANG MAU DISAMPAIKAN,3,Sermon
"Dari keempat bacaan kita mendapat sebuah gambaran besar. Tentang makna Paska dimana 'bayang-bayang maut' dalam kematian anak sulung bukanlah sebuah tragedi yang mengerikan, melainkan sebuah jalan pembebasan dan penebusan umat manusia (Keluaran 12:1-14). Allah pasti mempertahankan milik kepunyaan-Nya. Sekalipun manusia dalam ancaman maut, Ia tidak pernah meninggalkan perbuatan tangan-Nya. Karena itu kita dipanggil untuk menghayati kehadiran Allah dalam berbagai pergumulan hidup kita dengan kerendahan hati sebagai hamba-Nya, yaitu semakin mengasihi-Nya seumur hidup (Mazmur 116: 1,2; 12-19) dan dengan hidup berbagi (solidaritas) dengan sesama sebagai wujud syukur kuasa pembebasan dan penyelamatan Allah (I Korintus 11: 23-26).",3,Sermon
"Gambaran ini berpuncak melalui tindakan teladan Yesus Kristus membasuh kaki para murid-Nya. Seperti pribadi yang sedang mencintai seseorang yang sakit dan lemah, maka ia akan melayani dan melakukan pekerjaan yang paling rendah dengan penuh sukacita. Demikian pula kemuliaan kasih Allah dinyatakan Yesus dengan membasuh kaki murid-murid-Nya. Tindakan pembasuhan kaki, yang dipandang rendah dan hina telah dilakukan Yesus menyatakan Ia akan direndahkan dalam kematian demi keselamatan umat kepunyaan-Nya. Justru dengan jalan inilah memungkinkan bagi kita untuk memperoleh 'bagian di dalam Dia'. Dalam tindakan kerendahan hati dinyataan kemuliaan kasih sehingga kita dipanggil untuk hidup memuliakan Allah dengan melayani dan berbagi kepada sesama.",3,Sermon
KHOTBAH JANGKEP,3,Sermon
"""Kerendahan Hati Kemuliaan Kasih""",3,Sermon
"Jemaat yang terkasih dalam Tuhan Yesus Kristus,",3,Sermon
"Apa yang akan kita lakukan bila kita mendapat kesempatan terakhir hidup di dunia? Ada banyak macam jawabannya. Ada yang ingin menikmati makanan kesukaannya. Ada yang ingin berjalan berkeliling dunia. Ada pula yang ingin menghabiskan waktu bersama dengan orang-orang yang dicintainya. Tetapi betapa banyak jawaban yang berbeda, semua jawaban menunjukkan keinginan untuk memuaskan keinginan diri sendiri sebagai saat-saat terakhirnya.",3,Sermon
"Hal ini mungkin terasa wajar mengingat realitas kematian menjadi akhir kehidupan di dunia. Dengan kematian berarti hidup tidak dapat kembali lagi dan juga tidak ada lanjutannya lagi. Segala kesempatan sudah berakhir. Semuanya sudah berhenti. Sayangnya, kematian itu sebuah misteri. Kita tidak tahu kapan kita mati, di mana kita mati, bagaimana kita mati. Sehingga walaupun tahu kita pasti mati, kita menyatakan belum siap dengan kematian. Kita terkejut atau kaget saat kematian itu datang. Lebih sedih lagi, seusai kematian pun meninggalkan sebuah pertanyaan. Apa yang terjadi setelah kita mati? Kita akan ke mana, bersama siapa, dan bagaimana keadaan setelah mati. Sedangkan dalam kematian kita dalam puncak kehilangan. Mati adalah kehilangan segala yang ada di dunia dan tidak membawa apa-apa. Kedudukan, kekayaan, orang yang dikasihi hingga tubuh kita sendiri juga ditinggalkan.",3,Sermon
"Kematian ibarat sebuah kegelapan. Bukankah usia lanjut juga disebut sebagai usia senja? Hal ini karena memandang kematian seperti sebuah kegelapan malam. Kita serba tidak tahu dalam kegelapan. Kita tidak tahu arah yang benar. Kita tidak dapat melakukan segala sesuatu dengan benar. Kita hidup dalam ketidakpastian. Tetapi itulah kesamaan makna kegelapan dan kematian, yaitu realitas 'kehidupan tanpa Allah'. Kondisi kegelapan hidup manusia, adalah kondisi manusia tanpa Allah. Sejatinya manusia 'mati' ketika hidup tanpa Allah. Dikuasai rasa takut, tidak berdaya dan tidak dapat melakukan yang benar.",3,Sermon
"Jemaat yang terkasih dalam Tuhan Yesus Kristus,",3,Sermon
"Pada malam menjelang sengsara-Nya, atau yang kita rayakan dalam Kamis Putih kita justru diajak melihat saat-saat terakhir Yesus yang sungguh berbeda. Yesus tidak menggunakan sebagai kesempatan bagi diri-Nya sendiri. Yesus tidak menunjukkan bahwa saat kematian adalah saat kehilangan melainkan saat kemuliaan. Kita diteguhkan kembali sejatinya makna Paska. Sebagaimana dalam Perjanjian Lama, Paska adalah peringatan keluarnya bangsa Israel dari perbudakan tanah Mesir (Keluaran 12:1-14). Memang ada 'penderitaan', dimana domba harus dikorbankan darahnya harus ditorehkan, serta sayur pahit pun harus dimakan. Memang ada bayang-bayang maut, dimana anak sulung bangsa Mesir akan dibinasakan. Tetapi segala kengerian itu justru menjadi sebuah jalan penebusan dan pembebasan bagi umat Allah.",3,Sermon
"Di malam terakhir bersama murid-murid-Nya, Yesus sejatinya dinaungi bayang-bayang kesedihan dan penderitaan. Ada Yudas Iskariot yang akan mengkhianati. Ada Petrus yang akan menyangkali sebanyak tiga kali. Ada pula murid-murid yang masih belum mengerti kehendak-Nya dan kelak akan menjauhi-Nya untuk menyelamatkan diri. Tetapi Yesus tidak menunjukkan kesedihan-Nya. Ayat 3 mengatakan, ""Yesus tahu, bahwa Bapa-Nya telah menyerahkan segala sesuatu kepada-Nya dan bahwa Ia datang dari Allah dan kembali kepada Allah"". Dalam situasi menyedihkan, Ia tahu hakikat-Nya bahwa Ia datang dari Allah dan kembali kepada Allah. Bahwa Allah dari awal hingga akhir tetap memegang kendali dalam kehidupan. Sebab hidup Yesus datang dari Allah dan kembali kepada Allah, maka diakhir kehidupan adalah sebuah kemulian. Bukan sebuah akhir dan kehilangan. Penderitaan dan kematian-Nya justru akan menyatakan kemuliaan karya Allah bagi manusia.",3,Sermon
"Itulah Yesus kemudian bertindak dengan membasuh kaki para murid-Nya. Yesus mengambil bagian terendah. Yesus memegang bagian yang terkotor. Melakukan pekerjaan seorang hamba. Itulah kemuliaan di ujung kekhidupan-Nya. Kemuliaan Allah bukan ditujukan pada diri sendiri, melainkan pada orang lain. Sebab hakikat-Nya sudah mulia. Maka kemuliaan kehidupan ditunjukkan dengan melayani para murid sebagai karya penutup di babak akhir kehidupan-Nya. Di bawah bayang-bayang kematian, justru tampak pucak keagungan dan kemuliaan Yesus dengan membasuk kaki murid-Nya. Perendahan diri-Nya meampilkan bahwa kemuliaan Allah yang hidup adalah kasih. Dalam kerendahan diri dengan pembasuhan kaki terpancar kemuliaan kasih. Apa yang Tuhan ajarkan dan teladan dalam tindakan pembasuhan kaki?",3,Sermon
"Pertama, kasih tidak berkesudahaan. Kasih tidak dapat berhenti. Kasih tidak dapat menyerah. Di bawah bayang-bayang kematian, pembasuhan kaki menunjukkan kasih itu tuntas. Kasih akan menyelesaikan sampai akhir. Bahkan sekalipun berhadapan seorang pengkhianat seperti Yudas Iskariot, seorang penyangkal seperti Simon Petrus, hingga para pengecut seperti para murid-Nya, pembasuhan kaki menunjukkan bahwa kasih Allah tidak dapat ditahan dan dihentikan oleh kejahatan manusia. Sepeti terang di tengah kegelapan. Tiada kegelapan yang dapat mengalahkan terang. Justru terang melenyapkan kegelapan. Demikian tengah segala kegelapan jiwa manusia, kasih Allah justru semakin gemilang berkilauan. Akhirnya dalam terang Allah, kitalah yang akan kalah. Keberdosaan kita akan tunduk dan menyerah di hadapan kasih Allah. Sungguh suatu kontradiksi, bahwa pembasuhan kaki adalah cerminan realitas semakin jahat manusia, namun Allah akan juga semakin mengasihi manusia.",3,Sermon
"Sayangnya, dalam kehidupan saat ini banyak orang mudah menyerah dalam mengasihi. Kita sendiri bahkan lebih mudah menyerah berbuat baik, tetapi justru bersikeras bila berbuat jahat. Mengeraskan hati untuk berbuat dosa. Bukannya bertobat tetapi mencari dalih membenarkan diri. Bahkan sekalipun sudah ditegur, terbentur hingga tersungkur tidak membuat kita sadar dan jera. Sedangkan bila kita berbuat baik lalu mendapat tanggapan yang kurang menyenangkan sudah cepat menyerah. Merasa tersinggung dan patah arang. Pembasuhan kaki adalah perwujudan kemuliaan kasih sejati, yaitu kasih yang tidak pernah menyerah dan berhenti. Kasih yang penuh totalitas dan tuntas sampai akhir, sekalipun di bawah bayang-bayang kematian.",3,Sermon
"Kedua, kasih akan selalu mengambil inisiatif. Sebab kasih tidak dapat hanya pasif dan berdiam diri. Sebab jika kita hanya menanti untuk menanggapi, sejatinya adalah kasih yang bersyarat. Kasih yang tanpa syarat berarti tidak menanti tetapi memulai bertindak dan berinisiatif. Demikian pula Yesus, Ia bangkit, menanggalkan jubahnya dan membasuh kaki para murid sekalipun para muird-Nya belum pernah membasuh kasih Yesus. Yesus memang akan kembali kepada Allah, tetapi justru malah membasuh kaki para murid-Nya. Hal ini menyatakan bahwa semakin dekat kepada Allah, juga akan semakin dekat dengan manusia. Sejarah karya Allah dipenuhi dengan kasih yang berinisiatif. Dari inisiatif mencipta dunia (penciptaan), inisiatif inkarnasi ke dunia (penebusan), hingga inisiatif tinggal dalam hati manusi (Pentakosta).",3,Sermon
"Sayangnya, manusia sering memiliki kasih yang menunggu. Kasih yang bersyarat. Malahan memilih mendorong orang lain. Mengorbankan orang lain daripada memulai dari dirinya sendiri. Padahal kasih yang mengambil inisiatif tentu siap untuk berkorban. Perhatikan ketika orang mendapat panggilan tugas pelayanan, betapa banyak yang memilih berdiam, menunggu hingga menghindar, bukan aktif dan berinisiatif.",3,Sermon
"Ketiga, kasih tidak pernah merasa tinggi untuk melakukan yang rendah, Dalam kemuliaan, Allah mengosongkan diri mengambil rupa manusia. Dari manunsia merendahkan diri menjadi hamba. Dari hamba merendahkan diri dalam penderitaan. Akhirnya dalam penderitaan masih direndahkan dalam kematian. Maka tindakan pembasuhan kaki hingga karya Yesus di atas kayu salib, menunjukkan besarnya kasih dan tidak merasa terlalu tinggi untuk melakukan hal yang rendah. Sebaliknya manusia lebih malu terlihat jelek, tetapi tidak pernah malu menutupi kejahatannya. Yesus menampilkan kemuliaan bahwa kasih tidak ada gengsi. Berani menjadi yang terndah sekalipun terlihat tidak terhormat.",3,Sermon
"Sayangnya, justru di masa pandemik, kita melihat kualitas kasih yang rendah. Banyak orang mengeluh karena menjadi malas dan bosan. Padahal sejatinya banyak hal yang dapat dilakukan di rumah. Tetapi sejatinya kebosanan disebabkan tidak mau merendahkan diri untuk melakukan perkejaan rumah. Menjadi malas dan bosan karena tidak mau menyapu, mencuci, memasak atau melakukan pekerjaan rumah tangga yang lain. Sebab pekerjaan semacam ini dianggap rendah dan tidak terpandang. Banyak orang merasah bangga dengan kesibukan dan pekerjaan di luar. Belajarlah dari kerendahan hati Kristus. Sebab Ia bukan hanya melakukan pekerjaan rumah, bahkan melakukan pekerjaan seorang budak dengan membasuh kaki para murid-Nya.",3,Sermon
"Jemaat yang terkasih dalam Tuhan Yesus Kristus,",3,Sermon
"Kita menemukan kembali kuasa Paska, dalam tindakan Yesus membasuh kaki para murid-Nya. Penderitaan dan kematian-Nya bukanlah akhir atau kegagalan, tetapi sebuah jalan pembebasan dan penebusan umat manusia (Keluaran 12:1-14). Pengorbanan-Nya menunjukkan betapa besar kasih Allah dan Ia bertindak mempertahankan kepunyaan-Nya. Bayang-bayang kematian dimasuki-Nya supaya kita dilepaskan dari kuasa maut (Mazmur 116:1,2; 12-19). Kerendahan hati-Nya dengan membasuh kaki para murid, menjadi keteladanan tentang kasih dalam pelayanan dan solidaritas (I Korintus 11: 23-26).",3,Sermon
"Akhirnya, pelajaran utama dari pembasuhan kaki yaitu kerendahan hati sebagai jalan kemuliaan kasih. Aku berkata kepadamu: Sesungguhnya seorang hamba tidaklah lebih tinggi dari pada tuannya, ataupun seorang utusan dari pada dia yang mengutusnya. Jikalau kamu tahu semua ini, maka berbahagialah kamu, jika kamu melakukannya (Ayat 16 dan 17). Di bawah bayang-bayang kematian, kemuliaan kasih Allah menunjukkan bahwa kita akan tetap mengasihi hingga akhir, selalu mengambil tindakan inisiatif dan berani untuk melakukan hal-hal yang kecil dan rendah. Melayani adalah kemuliaan hidup. Barangsiapa yang hidup rendah hati dan melayani tidak perlu takut akan kehilangan apa pun. Bahkan orang yang hidup untuk melakukan perkerjaan Allah, tidak perlu takut akan kematian. Amin.",3,Sermon
"Seperti yang tertuang dalam pengantar Bahan Dasar Masa Paska 2021, bahan ini disusun pada saat seluruh warga dunia berada pada situasi sama yaitu hidup di bawah bayang-bayang covid 19. Krisis akibat covid terjadi di semua sektor. Situasi ini membuat kehidupan serasa menakutkan, kelam dan keputusasaan. Di tengah situasi itu ada beragam respon orang.",3,Sermon
Covid menjadikan rasa damai hilang. Hilangnya rasa damai itu tampak dari berbagai reaksi warga dunia. covid menjadikan negara-negara di seluruh dunia mengalami kegagapan sehingga terjadi perubahan-perubahan regulasi yang begitu cepat. Hal itu sangat memilukan. Covid melahirkan krisis yang membuat kita gugup.,3,Sermon
"Situasi krisis ini melahirkan pertanyaan: apa tindakan Allah di dalam situasi semacam ini? Apakah Dia hanya berdiam diri sementara umat-Nya pontang-panting berjuang untuk memulihkan kehidupan? Mungkinkah Allah telah kalah? Atau jika Allah itu berkuasa, mengapa ada malapetaka?",3,Sermon
"Dengan melihat jauh ke belakang, peristiwa via dolorosa, yang mengantar sampai pada kematian bagi Putra Tunggal-Nya, di mana Dia,  yang sepertinya tega membiarkan bahkan meninggalkan  Anak terkasih-Nya, Yesus yang  disiksa dan mati dengan cara mengenaskan, kita akan berefleksi bersama apa makna peristiwa itu bagi kita yang saat ini sedang bergulat dengan situasi saat ini. Semoga Jumat Agung ini menghantar kita pada pemaknaan tentang Dia, Sang Paska.",3,Sermon
TAFSIR LEKSIONARIS,3,Sermon
Yesaya 52:13-53:12;,3,Sermon
"Yesaya 52:13-53:12 dengan judul hamba Tuhan yang menderita, termasuk ke dalam penggolongan Deutero Yesaya (Yesaya ke II), ditulis oleh seorang nabi dari tradisi Yesaya pada masa pembuangan.- Yesaya 49-55 diucapkan sesudah Babel jatuh sebelum Raja Koresy mengeluarkan dekritnya yang memperbolehkan orang-orang Yahudi kembali ke Tanah Suci pada tahun 538 SM.- Yang menarik Hamba Allah dalam bacaan ini bukan menunjuk kepada pengertian kolektif bangsa Israel, melainkan kepada pribadi.-",3,Sermon
"Di kalangan kekristenan, teks ini diyakini merujuk pada Mesias. Dalam  Perjanjian Baru sendiri beberapa kali mengutip dari teks ini, terutama dalam kaitan dengan penderitaan Kristus di kayu salib. (lihat Yesaya 53:1 bd Yohanes 12:38, Roma 10:16; Yesaya 53:4 bd. Matius 8:17; 53:5-6, 1 Petrus 2:24-25; Yesaya 53:7-8 bd. Kisah para rasul 8:32-33; Yesaya 53:7 bd. Wahyu 5:6; Yesaya 53:9 bd. 1 Petrus 2:22; Yesaya53:12 bd. Lukas 22:37).",3,Sermon
"Jika para penulis ini secara tepat mengidentifikasikan 'hamba TUHAN' yang menderita di Yesaya 52:13-53:12 dengan Kristus, maka teks ini turut mempertegas nilai pengilhaman (atau setidaknya keunikan) Alkitab, karena penggenapan nubuat ini bersifat detail dan digenapi dalam rentang waktu yang panjang krang lebih 700 tahun.",3,Sermon
Mazmur 22,3,Sermon
"Mazmur ini banyak dikutip dalam Perjanjian Baru dan disebut sebagai ""mazmur salib"". Alasannya karena Mazmur ini begitu rinci melukiskan penderitaan berat Kristus di salib. Beberapa  hal tentang mazmur ini:",3,Sermon
